path,label,shot,ntor,mode_filename,omega,rules_decision,rules_reason,rf_cnn_decision,rf_decision,cnn_decision,p_rf_good,p_cnn_good,rf_cnn_tier,overall_rule_severity,nearest_gate,rules_selected_final,rf_cnn_selected_final,original_rule_decision,decision_source,input_fingerprint,mode_key
nstxuE204645A16t015/N10/egn10w.7647E+01,good,nstxuE204645A16t015,10,egn10w.7647E+01,2.765375025872097,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.7033333333333334,1.3152124093989857e-15,flagged_rf_only_good,0.9300721570241955,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,2d270fd7044a3319316438dd0fcc618a02d040c35a55bfe719c328655845262e,nstxuE204645A16t015/N10/egn10w.7647E+01
nstxuE204645A16t015/N10/egn10w.8119E+01,good,nstxuE204645A16t015,10,egn10w.8119E+01,2.849359616852761,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.6666666666666666,6.343302084133029e-05,flagged_rf_only_good,0.7019888134568586,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,f15aa3c9ab20315c2a1eb9c0d3700722c4c70b635410b5b0bec54c53202bcade,nstxuE204645A16t015/N10/egn10w.8119E+01
nstxuE204645A16t015/N10/egn10w.8351E+01,good,nstxuE204645A16t015,10,egn10w.8351E+01,2.8898878861027497,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.65,1.0498561723204687e-14,flagged_rf_only_good,0.7019942116230437,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,9c00c5f7662e03e058156a5541b4a2f8ec83d601b3e265ccccb2a1c4a1f64587,nstxuE204645A16t015/N10/egn10w.8351E+01
nstxuE204645A16t015/N10/egn10w.8871E+01,good,nstxuE204645A16t015,10,egn10w.8871E+01,2.9783678174606845,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.47333333333333333,1.3012876178800435e-17,flagged_borderline_or_disagreement,0.6968072041924189,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,80842102c9f6dcc19fc1d2451dd6cc3a218dc739761e29b83260f47b076daed8,nstxuE204645A16t015/N10/egn10w.8871E+01
nstxuE204645A16t015/N10/egn10w.9138E+01,good,nstxuE204645A16t015,10,egn10w.9138E+01,3.0229458452078184,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.5666666666666667,4.473797634435561e-15,flagged_rf_only_good,0.6650295842288586,BAD_DISTRIBUTED_HARMONIC_NOISE,True,True,REVIEW,rule_survivor_policy,29faced3bdfbdf249f36025eb035b54dfc91000945ec912a9369b3ae1ba8efdc,nstxuE204645A16t015/N10/egn10w.9138E+01
nstxuE204645A16t015/N10/egn10w.9410E+01,good,nstxuE204645A16t015,10,egn10w.9410E+01,3.067550464320239,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.5366666666666666,3.326028349764053e-14,flagged_rf_only_good,0.6660070004705274,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,a4e35aa8b77f9274d8dc79d68bf87ec9f8b4c3ff7bd92ffa1a16c56baa5412b8,nstxuE204645A16t015/N10/egn10w.9410E+01
nstxuE204645A16t015/N10/egn10w.9701E+01,good,nstxuE204645A16t015,10,egn10w.9701E+01,3.114656813881198,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.4866666666666667,8.900474700180515e-21,flagged_borderline_or_disagreement,0.7012891828020574,BAD_CONTINUUM_CROSSING_TAIL,True,,REVIEW,rule_survivor_policy,73c7681e9a238ff8b90f2c7021ebf84e099b87b9597fcbb8def5b299782262ae,nstxuE204645A16t015/N10/egn10w.9701E+01
nstxuE204678M01t017/N1/egn01w.1699E+01,good,nstxuE204678M01t017,1,egn01w.1699E+01,1.303292667570776,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.47333333333333333,2.869177801253097e-19,flagged_borderline_or_disagreement,0.7174427256407426,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,a3eb2b1d8d0e803d11fa10d8a30e202809ba4f9c345cc4792434c60f649a2ad1,nstxuE204678M01t017/N1/egn01w.1699E+01
nstxuE204678M01t017/N2/egn02w.1648E+01,bad,nstxuE204678M01t017,2,egn02w.1648E+01,1.2838055687218564,BAD,BAD_AXIS_SPIKE,GOOD,GOOD,GOOD,0.9666666666666667,1.0,gold_good,1.2900972497013434,BAD_AXIS_SPIKE,,True,BAD,rule_engine,1ddcfd9980ac7c1736b887bb256001c7799b5dedbf42910456bd7b903a51169c,nstxuE204678M01t017/N2/egn02w.1648E+01
nstxuE204678M01t017/N7/egn07w.2178E+01,good,nstxuE204678M01t017,7,egn07w.2178E+01,1.4757634115935911,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.6766666666666666,0.0003412675578147173,flagged_rf_only_good,0.5540560124905043,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,2972f600bb5be679a57d256600ba3ee86446ac10979427ee1b3be7855a3b3239,nstxuE204678M01t017/N7/egn07w.2178E+01
nstxuE204678M01t017/N7/egn07w.2324E+01,good,nstxuE204678M01t017,7,egn07w.2324E+01,1.524389884492296,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.8766666666666667,0.3777821958065033,flagged_rf_only_good,0.33285019683544104,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,894ab8756097bed1663c79c21d4093196f8a405216d3cc9749dd31c7a37f8b42,nstxuE204678M01t017/N7/egn07w.2324E+01
nstxuE204678M01t017/N9/egn09w.1081E+02,good,nstxuE204678M01t017,9,egn09w.1081E+02,3.2871293661145073,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.19666666666666666,0.0,gold_bad,0.8568418349751441,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,2ed976a57c0f373ca7e1b2d15b1abe9d74ee6f22f57c2bc192275b61af0d81a4,nstxuE204678M01t017/N9/egn09w.1081E+02
nstxuE204678M01t017/N10/egn10w.1455E+01,bad,nstxuE204678M01t017,10,egn10w.1455E+01,1.206322248015323,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.22333333333333333,1.0,flagged_borderline_or_disagreement,4.0239643240697385,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,1807e83007b2610d14b9c8d63ce3bf32615e8514af6102133bd7d99798e63d50,nstxuE204678M01t017/N10/egn10w.1455E+01
nstxuE204678M01t017/N10/egn10w.2958E+01,good,nstxuE204678M01t017,10,egn10w.2958E+01,1.7200284942918793,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.14333333333333334,1.766320811362077e-27,gold_bad,0.9215426108852742,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,7fbcd3169ccda33d3aabef7d245d944b9b734dd4699a2cd31955504faaad945e,nstxuE204678M01t017/N10/egn10w.2958E+01
nstxuE204707A04t030/N5/egn05w.9012E+01,bad,nstxuE204707A04t030,5,egn05w.9012E+01,3.0020753341109927,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.16666666666666666,0.9999967813491821,flagged_borderline_or_disagreement,2.117385356275901,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,0c8659e3216cf1309ea1b0224aea7605b421223ca4d61742067b5c3650c1fead,nstxuE204707A04t030/N5/egn05w.9012E+01
nstxuE204707A04t030/N5/egn05w.1136E+02,bad,nstxuE204707A04t030,5,egn05w.1136E+02,3.3710064853848296,BAD,BAD_AXIS_SPIKE,GOOD,GOOD,GOOD,0.93,0.9999997615814209,gold_good,1.0507556495324801,BAD_AXIS_SPIKE,,True,BAD,rule_engine,96b366eba86229197d2dd5d0242be23b5f53d89329ff626f7b4a610a743aafef,nstxuE204707A04t030/N5/egn05w.1136E+02
nstxuE204707A04t030/N5/egn05w.1201E+02,bad,nstxuE204707A04t030,5,egn05w.1201E+02,3.4659583805764536,BAD,BAD_AXIS_SPIKE,GOOD,GOOD,GOOD,0.9866666666666667,0.9999973773956299,gold_good,1.570743210588543,BAD_NEAR_AXIS_GRID_OSCILLATION,,True,BAD,rule_engine,0a6fb68e0c1dd6abe0726a8e57610ea57316afd1ab42982b17271f69ec09a54b,nstxuE204707A04t030/N5/egn05w.1201E+02
nstxuE204707A04t030/N5/egn05w.1990E+02,bad,nstxuE204707A04t030,5,egn05w.1990E+02,4.460767046125885,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.12666666666666668,0.9999161958694458,flagged_borderline_or_disagreement,5.239032348544344,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,49254ddfff84c8ad772991be0bf2a87b1f906f8d18f24d02f1b7eee8d00e4d4e,nstxuE204707A04t030/N5/egn05w.1990E+02
nstxuE204707A04t030/N5/egn05w.3426E+02,bad,nstxuE204707A04t030,5,egn05w.3426E+02,5.853529320834433,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.006666666666666667,0.9999992847442627,flagged_borderline_or_disagreement,6.6730425304835395,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,fea81d538efe2aecb09e9d7486ffd1a600cd1ceff2a4884be8c6ac50077fb043,nstxuE204707A04t030/N5/egn05w.3426E+02
nstxuE204707A04t030/N6/egn06w.9127E+01,bad,nstxuE204707A04t030,6,egn06w.9127E+01,3.0211004967310644,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.21,1.0,flagged_borderline_or_disagreement,1.6282443714218642,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,ff513d8aaa812c9c06a7e6aa900025a631fdd7b68b10ba12ab563978b179a515,nstxuE204707A04t030/N6/egn06w.9127E+01
nstxuE204707A04t030/N7/egn07w.3425E+02,bad,nstxuE204707A04t030,7,egn07w.3425E+02,5.852045196080913,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.023333333333333334,0.7438984513282776,flagged_borderline_or_disagreement,12.388659419906828,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,e171deb1e629f88dab7c32250c27ea6228e03e626df1cea7c32a75ed664fff63,nstxuE204707A04t030/N7/egn07w.3425E+02
nstxuE204707A04t030/N8/egn08w.2608E+02,bad,nstxuE204707A04t030,8,egn08w.2608E+02,5.106375618502508,BAD,BAD_CONT_CROSS_WINDOW,GOOD,GOOD,GOOD,0.5533333333333333,0.994785487651825,silver_good,10.974698575892191,BAD_CONT_CROSS_WINDOW,,True,BAD,rule_engine,ce7341a29e6e528f6f087d3567d238b1d822f408ffa740de2ead7d84147cf6e2,nstxuE204707A04t030/N8/egn08w.2608E+02
nstxuE204707A04t030/N9/egn09w.8628E+01,bad,nstxuE204707A04t030,9,egn09w.8628E+01,2.937310586698359,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.043333333333333335,0.9985822439193726,flagged_borderline_or_disagreement,11.471076374316981,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,8ea3e5718e854884a1c3780020858342eb1e5316de9f0ffe96f7b18ff91e1eaa,nstxuE204707A04t030/N9/egn09w.8628E+01
nstxuE204707A04t030/N9/egn09w.1075E+02,bad,nstxuE204707A04t030,9,egn09w.1075E+02,3.279035515263877,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.07333333333333333,1.0,flagged_borderline_or_disagreement,10.26483837275245,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,ea74340839e4e2a6d3167bdccfc3dbf15719fe8c8de3d994b5d19a1c4a7889a5,nstxuE204707A04t030/N9/egn09w.1075E+02
nstxuE204707A04t030/N9/egn09w.2316E+02,good,nstxuE204707A04t030,9,egn09w.2316E+02,4.812014564546526,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.9066666666666666,0.000287845527054742,flagged_rf_only_good,0.48629384547282845,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,6a78dca013289facf46fb1859fdf58753924a69615f7cfe0185dbd84568d60ea,nstxuE204707A04t030/N9/egn09w.2316E+02
nstxuE204707A04t030/N9/egn09w.3495E+02,bad,nstxuE204707A04t030,9,egn09w.3495E+02,5.911667315071017,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.0033333333333333335,0.999998927116394,flagged_borderline_or_disagreement,12.269243562681078,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,f44b15b86bfc3e731b2cee7d626845d4aca2734b389f2e0281dfcaf678590bda,nstxuE204707A04t030/N9/egn09w.3495E+02
nstxuE204707A04t030/N9/egn09w.3552E+02,bad,nstxuE204707A04t030,9,egn09w.3552E+02,5.959768662997531,BAD,BAD_CONTINUUM_CROSSING_TAIL,BAD,BAD,GOOD,0.08333333333333333,0.9321028590202332,flagged_borderline_or_disagreement,1.2353709338219825,BAD_CONTINUUM_CROSSING_TAIL,,,BAD,rule_engine,8b4ebf63ea5b8e21e6ddbaabb57becdcceab0a1fbb2e1b3611be1c98e1bb7098,nstxuE204707A04t030/N9/egn09w.3552E+02
nstxuE204707A04t030/N10/egn10w.2762E+02,bad,nstxuE204707A04t030,10,egn10w.2762E+02,5.255052197835308,BAD,BAD_CONT_CROSS_WINDOW,GOOD,GOOD,GOOD,0.5066666666666667,0.9989472031593323,silver_good,1.8028300932399917,BAD_CONT_CROSS_WINDOW,,True,BAD,rule_engine,26a81e2eef29e7ca0af0805cc1a86012f2a91990429dbe6b5a64a4b4d95c42c7,nstxuE204707A04t030/N10/egn10w.2762E+02
nstxuE204707A04t030/N10/egn10w.3054E+02,bad,nstxuE204707A04t030,10,egn10w.3054E+02,5.5263768304116345,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.05333333333333334,0.9416792988777161,flagged_borderline_or_disagreement,20.0,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,405e389d6012376155df4d9ab8ff4d07c22270ec7fd96bb4ecf7fed2d45f0f12,nstxuE204707A04t030/N10/egn10w.3054E+02
nstxuE204708F03t017/N1/egn01w.1047E+02,bad,nstxuE204708F03t017,1,egn01w.1047E+02,3.2353013229826706,BAD,BAD_AXIS_SPIKE,BAD,BAD,GOOD,0.15666666666666668,0.8652200102806091,flagged_borderline_or_disagreement,2.400030932429419,BAD_AXIS_SPIKE,,,BAD,rule_engine,c463c43e08d4d307b51dffb5dcb953a17e590e6636052b2c4b65e73ba424615d,nstxuE204708F03t017/N1/egn01w.1047E+02
nstxuE204708F03t017/N2/egn02w.8409E+01,good,nstxuE204708F03t017,2,egn02w.8409E+01,2.899839509652805,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.34,1.8403322883386863e-06,silver_bad,0.3686868971734878,BAD_AXIS_SPIKE,True,,REVIEW,rule_survivor_policy,3f3cf2ec08d601af58611da55a5688585b5d04e4dc4c74656be09cc91404ec44,nstxuE204708F03t017/N2/egn02w.8409E+01
nstxuE204708F03t017/N2/egn02w.1137E+02,good,nstxuE204708F03t017,2,egn02w.1137E+02,3.371299979016957,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.7133333333333334,3.448258667049231e-06,flagged_rf_only_good,0.26592485010776074,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,82e20b2b8f64e7cb25fd10fe8d19cb9ccdb78ed13a48f48740271f49df2d0de9,nstxuE204708F03t017/N2/egn02w.1137E+02
nstxuE204708F03t017/N5/egn05w.5947E+01,bad,nstxuE204708F03t017,5,egn05w.5947E+01,2.438635500107563,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.13,1.0,flagged_borderline_or_disagreement,3.0540852501747975,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,3e591c91474b11512ac9b1d186e53f1c69aec816bc515779461ca5dc1b77b414,nstxuE204708F03t017/N5/egn05w.5947E+01
nstxuE204708F03t017/N5/egn05w.1629E+02,bad,nstxuE204708F03t017,5,egn05w.1629E+02,4.035525960511285,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.03333333333333333,0.9999998807907104,flagged_borderline_or_disagreement,1.61265207368999,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,ccb09be67bf30ea2c3724fb0513e135175708375cae3a9b38b19d3839fbdbeb9,nstxuE204708F03t017/N5/egn05w.1629E+02
nstxuE204708F03t017/N6/egn06w.1456E+02,good,nstxuE204708F03t017,6,egn06w.1456E+02,3.8161860686027045,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.7933333333333333,2.3861392028923234e-11,flagged_rf_only_good,0.7573577698637741,BAD_AXIS_SPIKE,True,True,REVIEW,rule_survivor_policy,9c62aeb9f559414962f56adb8ce95a6527ffb912992615975077e97992fcef75,nstxuE204708F03t017/N6/egn06w.1456E+02
nstxuE204708F03t017/N6/egn06w.1632E+02,bad,nstxuE204708F03t017,6,egn06w.1632E+02,4.040381971056632,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.02,0.9999396800994873,flagged_borderline_or_disagreement,2.2940508143631577,BAD_CONTINUUM_CROSSING_TAIL,,,BAD,rule_engine,0835af54c42ce81116e8f1cf4395af6e9e066649cc9066d4ced34e2e17aa793f,nstxuE204708F03t017/N6/egn06w.1632E+02
nstxuE204708F03t017/N7/egn07w.1147E+02,good,nstxuE204708F03t017,7,egn07w.1147E+02,3.3866556015708644,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.5166666666666667,9.707167207769518e-39,flagged_rf_only_good,0.8852898234259142,BAD_CONT_CROSS_WINDOW,True,True,REVIEW,rule_survivor_policy,5cd76b2ee6f7835076ede8e6af57d6253fe35da92a1e69defd5c27a1bab63a50,nstxuE204708F03t017/N7/egn07w.1147E+02
nstxuE204708F03t017/N7/egn07w.1557E+02,good,nstxuE204708F03t017,7,egn07w.1557E+02,3.946243294969546,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.7633333333333333,1.7418733827285343e-13,flagged_rf_only_good,0.6070128961627327,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,edf100ff40091ab80caa26f60c231ad552222762b59d9f4b642414e8a3d9c96b,nstxuE204708F03t017/N7/egn07w.1557E+02
nstxuE204708F03t017/N8/egn08w.6836E+01,good,nstxuE204708F03t017,8,egn08w.6836E+01,2.6146643129802274,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.4033333333333333,0.0,flagged_borderline_or_disagreement,0.9865904213977339,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,233349d3f9978cfff399766f24cc30252b22c56d280969e5b463d594f5eeda77,nstxuE204708F03t017/N8/egn08w.6836E+01
nstxuE204708F03t017/N8/egn08w.1221E+02,good,nstxuE204708F03t017,8,egn08w.1221E+02,3.49414196381921,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.7933333333333333,5.334672148471498e-10,flagged_rf_only_good,0.5320504843981881,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,8f5f3b3f52509699e7e23507d323ec88c1535d8c1a1f4ad7c888820796a4c032,nstxuE204708F03t017/N8/egn08w.1221E+02
nstxuE204708F03t017/N8/egn08w.1366E+02,good,nstxuE204708F03t017,8,egn08w.1366E+02,3.6963827279357284,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.7533333333333333,1.941130811644598e-08,flagged_rf_only_good,0.5776806809081324,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,8a78d60d0d16d5713535abe7a8939cc698ab41a75263bc43c1fa561ce108fe1a,nstxuE204708F03t017/N8/egn08w.1366E+02
nstxuE204708F03t017/N8/egn08w.1528E+02,good,nstxuE204708F03t017,8,egn08w.1528E+02,3.908368504475533,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.61,8.148588024287018e-27,flagged_rf_only_good,0.5583038761566017,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,aa4b2b0a5526051850cf7214d81b8a4f04c14943328d2a06dee6150110b361c2,nstxuE204708F03t017/N8/egn08w.1528E+02
nstxuE204708F03t017/N8/egn08w.1616E+02,good,nstxuE204708F03t017,8,egn08w.1616E+02,4.019561159643976,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.37333333333333335,1.4163857345543316e-26,silver_bad,0.8663467723113438,BAD_CONTINUUM_CROSSING_TAIL,True,,REVIEW,rule_survivor_policy,27a2163371dff8bb8b635283e9092debee7189dfb8d474673a698404d001d2d3,nstxuE204708F03t017/N8/egn08w.1616E+02
nstxuE204708F03t017/N9/egn09w.9734E+01,bad,nstxuE204708F03t017,9,egn09w.9734E+01,3.119891795394049,BAD,BAD_GRID_SCALE_SPIKE,GOOD,GOOD,GOOD,0.7333333333333333,1.0,gold_good,1.207736583440928,BAD_GRID_SCALE_SPIKE,,True,BAD,rule_engine,0d273e5326d2eca6ec001a1ffb76634ae317108c031982dd14cb411c063ba4c4,nstxuE204708F03t017/N9/egn09w.9734E+01
nstxuE204708F03t017/N9/egn09w.1335E+02,good,nstxuE204708F03t017,9,egn09w.1335E+02,3.653775731628786,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.7233333333333334,2.9251294719756515e-09,flagged_rf_only_good,0.5674105427917957,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,ef9d21f68200570462aeb2e63f7473dd715af8456ef87252cffa97d0578bf7f7,nstxuE204708F03t017/N9/egn09w.1335E+02
nstxuE204708F03t017/N9/egn09w.1482E+02,good,nstxuE204708F03t017,9,egn09w.1482E+02,3.85007035457761,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.7366666666666667,2.596696049295133e-06,flagged_rf_only_good,0.5664787766757354,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,6679a624e4e155afc99a58af347d0f86bc6eb89247bd0c2bd782febd1d2de54f,nstxuE204708F03t017/N9/egn09w.1482E+02
nstxuE204708F03t017/N10/egn10w.4470E+01,bad,nstxuE204708F03t017,10,egn10w.4470E+01,2.114327458646098,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,GOOD,0.02666666666666667,0.9999998807907104,flagged_borderline_or_disagreement,9.62137260041779,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,18dca2be05b1989d0a82054ca05603a32b13c77e335f7243c71eb36c57c8e3f3,nstxuE204708F03t017/N10/egn10w.4470E+01
nstxuE204708F03t017/N10/egn10w.4657E+01,bad,nstxuE204708F03t017,10,egn10w.4657E+01,2.158012902056907,BAD,BAD_GRID_SCALE_PACKET,BAD,BAD,GOOD,0.01,1.0,flagged_borderline_or_disagreement,3.8947003725883627,BAD_CONT_CROSS_WINDOW,,,BAD,rule_engine,ae953e1ad497d7a2de78390ea60380dca35c36cacaa53379112d2c7250a62fde,nstxuE204708F03t017/N10/egn10w.4657E+01
nstxuE204708F03t017/N10/egn10w.7424E+01,good,nstxuE204708F03t017,10,egn10w.7424E+01,2.724635851302692,GOOD,NO_GOOD_TEMPLATE,BAD,BAD,BAD,0.3933333333333333,0.0,silver_bad,0.9027732752479198,BAD_GRID_SCALE_SPIKE,True,,REVIEW,rule_survivor_policy,1c68f194d97b7503af072f5fc6f3f5c89bf043569b86f46c77d34ef97214ea60,nstxuE204708F03t017/N10/egn10w.7424E+01
nstxuE204708F03t017/N10/egn10w.9714E+01,bad,nstxuE204708F03t017,10,egn10w.9714E+01,3.1167807205565317,BAD,BAD_GRID_SCALE_SPIKE,GOOD,GOOD,GOOD,0.76,1.0,gold_good,1.18656458806992,BAD_GRID_SCALE_SPIKE,,True,BAD,rule_engine,7ff7d40cf944edd2ca836d89f91078894f9ca3c1ff18d4e8d85044125e534466,nstxuE204708F03t017/N10/egn10w.9714E+01
nstxuE204708F03t017/N10/egn10w.1054E+02,bad,nstxuE204708F03t017,10,egn10w.1054E+02,3.246767037615426,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,BAD,BAD,GOOD,0.3,1.0,flagged_borderline_or_disagreement,1.7800324749513723,BAD_NEAR_AXIS_GRID_OSCILLATION,,,BAD,rule_engine,108af0b280996b586cb35a724055d7b8ac177eca883229cd425dd75ddc08e5d8,nstxuE204708F03t017/N10/egn10w.1054E+02
nstxuE204708F03t017/N10/egn10w.1135E+02,good,nstxuE204708F03t017,10,egn10w.1135E+02,3.3694166017308893,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.7066666666666667,0.0,flagged_rf_only_good,0.9229425584101618,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,b7ce8c206ff942eba0a553dfa5b3ef3054b8d21a36be8b110e777319552c80bf,nstxuE204708F03t017/N10/egn10w.1135E+02
nstxuE204708F03t017/N10/egn10w.1197E+02,good,nstxuE204708F03t017,10,egn10w.1197E+02,3.4595572980066085,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.81,1.5830684541029427e-09,flagged_rf_only_good,0.40439330590679984,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,19946a38a8145144728d766c42d7403923b44d0659354dc36d2fd1cf9d63775c,nstxuE204708F03t017/N10/egn10w.1197E+02
nstxuE204708F03t017/N10/egn10w.1430E+02,good,nstxuE204708F03t017,10,egn10w.1430E+02,3.7813118470366174,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.64,1.359165709667598e-12,flagged_rf_only_good,0.5929961587443512,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,2918d9ed4a793188405272a66bc7d0f23f118dcc0f25a06701662596f5805ed1,nstxuE204708F03t017/N10/egn10w.1430E+02
nstxuE204708F03t017/N10/egn10w.1504E+02,good,nstxuE204708F03t017,10,egn10w.1504E+02,3.877864629815106,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.6466666666666666,1.007089984322862e-11,flagged_rf_only_good,0.5912108319779051,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,f447a5d3d32d293e2efde72c0dca8ef72eca6d9b243dfb5e12ac119efdbe9b59,nstxuE204708F03t017/N10/egn10w.1504E+02
nstxuE204944A01t017/N5/egn05w.5014E+01,bad,nstxuE204944A01t017,5,egn05w.5014E+01,2.239145682197112,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,GOOD,GOOD,GOOD,0.92,0.9999631643295288,gold_good,1.392300751400629,BAD_NEAR_AXIS_GRID_OSCILLATION,,True,BAD,rule_engine,ee912730de345b658dafc1578e10f4633597a46452c36e37945b3028e1641353,nstxuE204944A01t017/N5/egn05w.5014E+01
nstxuE204944A01t017/N9/egn09w.1149E+02,bad,nstxuE204944A01t017,9,egn09w.1149E+02,3.389939750061356,BAD,BAD_CONTINUUM_CROSSING_TAIL,BAD,BAD,GOOD,0.15333333333333332,0.9978668093681335,flagged_borderline_or_disagreement,1.0876857843909622,BAD_CONTINUUM_CROSSING_TAIL,,,BAD,rule_engine,0d7b124d4651a475758a6dc0bb30e9da40e1ade5926ed301ea9456eeca6e5877,nstxuE204944A01t017/N9/egn09w.1149E+02
nstxuE204954A01t022/N5/egn05w.1022E+02,good,nstxuE204954A01t022,5,egn05w.1022E+02,3.1966727375949655,GOOD,NO_GOOD_TEMPLATE,GOOD,GOOD,BAD,0.51,1.3388708171655741e-18,flagged_rf_only_good,0.7156824871275594,BAD_GRID_SCALE_SPIKE,True,True,REVIEW,rule_survivor_policy,44456bb194672dade836e3256ba590a1d1bd197f10f1946dc9dfe488ffc52c23,nstxuE204954A01t022/N5/egn05w.1022E+02
